"","Island","West","Southeast","Central"
"206",0.273578851227452,0.197995131029773,0.288706563039034,0.239719454703741
"207",0.300463462820093,0.19638955442355,0.25142838464983,0.251718598106527
"208",0.309736989073772,0.208342185431477,0.212622298451396,0.269298527043355
"209",0.301001757408041,0.192750531136689,0.292710147539317,0.213537563915953
"210",0.275517117612491,0.174099490293259,0.295272048919291,0.255111343174959
"211",0.271583899774779,0.175202066717687,0.237566366496187,0.315647667011346
"212",0.288950307275286,0.189367468356447,0.281442420422098,0.240239803946169
"213",0.282200548167291,0.210645925950729,0.287582859442913,0.219570666439067
"214",0.283050432019945,0.242376557087171,0.267447610387758,0.207125400505126
"215",0.298871732015537,0.189595138482405,0.276812653022608,0.234720476479451
"216",0.277859047356351,0.206796024687948,0.262819484794591,0.25252544316111
"217",0.26059546140664,0.158997239885952,0.295002362115861,0.285404936591547
"218",0.294366725804941,0.204838181990892,0.276716532038411,0.224078560165755
"219",0.303842776458013,0.229334384585576,0.239446361176318,0.227376477780092
"220",0.289016442495391,0.170579426477603,0.276123183621954,0.264280947405051
"221",0.294172860338162,0.214673997087164,0.248597712022784,0.24255543055189
"222",0.307114646294197,0.198897722876949,0.279767937712565,0.214219693116289
"223",0.300203639924111,0.184321074766662,0.278182881170166,0.237292404139061
"224",0.297265126399174,0.197754269928358,0.270268246292509,0.234712357379959
"225",0.258405112582042,0.166480352785138,0.251146251940589,0.323968282692231
"226",0.215379059815524,0.331857494457233,0.284818032087306,0.167945413639937
"227",0.29341817671342,0.1912216046467,0.272283704733318,0.243076513906562
"228",0.290131727681108,0.196044949418814,0.270347272036123,0.243476050863954
"229",0.313016387920844,0.198767569582305,0.258954853602346,0.229261188894506
"230",0.255712374062511,0.169329861071984,0.263276696688269,0.311681068177237
"231",0.283230435318719,0.192896368492034,0.306297957541505,0.217575238647741
"232",0.299903219128578,0.177802486239262,0.296052089690964,0.226242204941196
"233",0.268231931142668,0.240778548218263,0.239952135235203,0.251037385403866
"234",0.280905468152772,0.177024431420011,0.343763203078512,0.198306897348705
"235",0.264197737107179,0.185254261010014,0.333280203266234,0.217267798616574
"236",0.268346889688398,0.19527094654529,0.284163535385611,0.252218628380701
"237",0.270943876487919,0.226435694420339,0.27450828278262,0.228112146309122
"238",0.299926957549197,0.182406523973029,0.300422181032057,0.217244337445717
"239",0.267194309350893,0.239968309402299,0.273713668913027,0.219123712333781
"240",0.262564966314341,0.165909090595437,0.31745765075884,0.254068292331382
"241",0.168408950505121,0.115294213492888,0.204170084152511,0.51212675184948
"242",0.296023606993379,0.190896012996071,0.285741457958154,0.227338922052396
"243",0.288184122417062,0.187143716065594,0.26654081390662,0.258131347610725
"244",0.282736077027135,0.230968851000233,0.266463521497177,0.219831550475455
"245",0.275451023670435,0.19883702227705,0.293749881021788,0.231962073030727
"246",0.296355423154595,0.178949363887843,0.252495239585512,0.272199973372049
"247",0.288835970484383,0.179894232119918,0.276855981072443,0.254413816323256
"248",0.294044229133806,0.187686170522571,0.265627893423494,0.252641706920129
"249",0.282686662208472,0.231568993518103,0.246253529291331,0.239490814982094
"250",0.270343722790012,0.181454283859186,0.267610195285513,0.28059179806529
"251",0.284655464154419,0.171494833103949,0.27648524654133,0.267364456200302
"252",0.275712526972619,0.217554689918543,0.252266073893081,0.254466709215757
"253",0.241275791494447,0.177733672964443,0.234331780144272,0.346658755396838
"254",0.281483498087388,0.203288086360707,0.271837797961625,0.24339061759028
"255",0.29551428478744,0.200572185289621,0.265832423852091,0.238081106070848
"256",0.248180599798218,0.187943098417997,0.295404614245477,0.268471687538308
"257",0.294288425851383,0.211882716478676,0.271523518268763,0.222305339401178
"258",0.284733233378675,0.187233940011381,0.298682007698969,0.229350818910975
"259",0.307178543628328,0.18018139013892,0.247430939074972,0.26520912715778
"260",0.291883040736866,0.184639486378487,0.26976173941576,0.253715733468886
"261",0.293010737150336,0.195149670963083,0.270624221678397,0.241215370208185
"262",0.253227008628121,0.224611678284652,0.269614305537999,0.252547007549229
"263",0.288730783350429,0.18934272848591,0.284500300105278,0.237426188058384
"264",0.301688379590645,0.187765301973572,0.248792313731033,0.26175400470475
"265",0.195045356324621,0.44059227645269,0.190893169513282,0.173469197709408
"266",0.289122314413127,0.204856738962408,0.259877652094267,0.246143294530198
"267",0.272396544516483,0.180137478833493,0.306974132651652,0.240491843998371
"268",0.311137833614067,0.197445065795388,0.246943923716376,0.244473176874169
"269",0.297837405205249,0.230130441870547,0.222940861305431,0.249091291618772
"270",0.270818543348153,0.20397139492738,0.301619293671926,0.223590768052541
"271",0.298784258599175,0.160262094052043,0.300567059348272,0.24038658800051
"272",0.265978025705884,0.183096705259638,0.280825003921941,0.270100265112537
"273",0.276185493021726,0.191624372297832,0.288870218671021,0.243319916009421
"274",0.257012688988837,0.213049753988567,0.289435055311907,0.240502501710689
"275",0.241744414310483,0.169500453058282,0.305124277898488,0.283630854732747
"276",0.291331757595235,0.159097649125248,0.272660299223377,0.276910294056141
"277",0.238600530091537,0.164258879109334,0.233558522693357,0.363582068105772
"278",0.283550382962159,0.202806753313219,0.263738218612069,0.249904645112553
"279",0.288065079763634,0.164915648131137,0.316038289732609,0.23098098237262
"280",0.288903663570221,0.207218148325932,0.266498144937178,0.237380043166669
"281",0.279866953344336,0.180135521650827,0.287804548333818,0.252192976671018
"282",0.288959615346628,0.185806507431119,0.266727878962072,0.258505998260181
"283",0.308663848584899,0.174743556445896,0.279772795613636,0.23681979935557
"284",0.25910301953575,0.179256487514781,0.275177143061133,0.286463349888336
"285",0.301992683879661,0.19327764993903,0.264951970016666,0.239777696164644
"286",0.287713231103952,0.21314821282545,0.252182057657831,0.246956498412767
"287",0.298086836099763,0.192184184791478,0.256197930569456,0.253531048539303
"288",0.2860667766391,0.18917794185753,0.290060632815042,0.234694648688328
"289",0.315617811946798,0.190796997523809,0.270624562915787,0.222960627613605
"290",0.288972805344807,0.201599048939217,0.269258995489171,0.240169150226805
"291",0.313074196418068,0.208395607965188,0.23240871032486,0.246121485291884
"292",0.268101712086121,0.202711118831016,0.292502579735389,0.236684589347475
"293",0.281620136793601,0.213021416265225,0.280833369265669,0.224525077675505
"294",0.302892587610581,0.204693466588843,0.25703006696046,0.235383878840116
"295",0.270083657611064,0.15975245392841,0.288112266024677,0.282051622435849
"296",0.302320001287095,0.209107783813401,0.270807467127181,0.217764747772322
"297",0.271311750251232,0.194441105440858,0.289953218291364,0.244293926016545
"298",0.294361591738722,0.198300498633828,0.287501134385415,0.219836775242036
"299",0.29503574541538,0.189059783671773,0.261833614139231,0.254070856773616
"300",0.300440808563766,0.224628054267509,0.241383149640146,0.233547987528579
"301",0.303808546246152,0.180852481451912,0.261636136386658,0.253702835915278
"302",0.275893877528181,0.187671408698954,0.254789310407542,0.281645403365323
"303",0.306528446709461,0.19021402441851,0.245149753024477,0.258107775847551
"304",0.300860015275069,0.183530534805477,0.262908916014613,0.252700533904841
"305",0.275355449599201,0.173335341793001,0.303393200583899,0.247916008023898
"306",0.261958446158613,0.201780016405956,0.308388922386435,0.227872615048997
"307",0.265124589565105,0.21255387927651,0.270293741193651,0.252027789964734
"308",0.293558198611642,0.197159211738923,0.22757945300597,0.281703136643466
"309",0.293552285215346,0.181068888925172,0.310691722642054,0.214687103217428
"310",0.293721982209674,0.219720798196756,0.24845387921737,0.2381033403762
"311",0.301978056371913,0.217431568692563,0.26607654398094,0.214513830954584
"312",0.294067329894163,0.208343256894475,0.254894754920111,0.242694658291251
"313",0.225575702838703,0.160802463631318,0.281076468348006,0.332545365181973
"314",0.256700281195299,0.219211078071073,0.269847998901165,0.254240641832463
"315",0.275690395448296,0.189799888837992,0.298946577878675,0.235563137835037
"316",0.27854508036238,0.179665537780838,0.284545580904054,0.257243800952728
"317",0.289151493310366,0.187397243815014,0.298558315600569,0.224892947274051
"318",0.286989502813892,0.203469488604969,0.280876948476943,0.228664060104195
"319",0.279455809959534,0.192520121592828,0.294111368829084,0.233912699618554
"320",0.264048587707896,0.213573074768665,0.247197182097814,0.275181155425626
"321",0.307872314486714,0.197068032087194,0.241184917902519,0.253874735523573
"322",0.266288193125345,0.201700491026547,0.312689256505737,0.219322059342372
"323",0.311968314586082,0.192914191249013,0.257632938355555,0.23748455580935
"324",0.249281224884706,0.189312849624518,0.30862613582857,0.252779789662207
"325",0.295158917582698,0.199041021858233,0.277747924379423,0.228052136179645
"326",0.286451619329878,0.199534580298541,0.267872703879037,0.246141096492544
"327",0.296182468803361,0.193818429951498,0.255868895553167,0.254130205691975
"328",0.261025670536076,0.211342481495359,0.281368451305299,0.246263396663266
"329",0.295299427149823,0.197724631853516,0.262843457547432,0.244132483449229
"330",0.273305961072325,0.200203120976432,0.257954513506231,0.268536404445012
"331",0.32570447802299,0.192663860912815,0.228439337616405,0.253192323447789
"332",0.285782383909382,0.174140022999828,0.320111648937111,0.219965944153678
"333",0.274867395414235,0.175240948756761,0.238441263822855,0.311450392006149
"334",0.300868060686819,0.17526671277862,0.296364214778515,0.227501011756046
"335",0.306777139569418,0.184678021257809,0.261713266520458,0.246831572652316
"336",0.295991012020445,0.244582269355222,0.220138696620606,0.239288022003727
"337",0.287783183412813,0.184529759351135,0.300375525687251,0.227311531548801
"338",0.294821628335871,0.215087298235956,0.259110440945869,0.230980632482303
"339",0.291754803619711,0.184274439296603,0.282812773667543,0.241157983416144
"340",0.288806642819124,0.193095579118953,0.275127581450755,0.242970196611167
"341",0.297293667491451,0.196878821133603,0.275906880937681,0.229920630437265
"342",0.318438487890545,0.184204462740285,0.264540490128161,0.232816559241009
"343",0.325597454615823,0.184526118904134,0.265732932524232,0.224143493955811
"344",0.265480272359826,0.271940009588262,0.243160380516423,0.219419337535489
"345",0.268447741458826,0.203826727068579,0.291181074602518,0.236544456870076
"346",0.290870870055533,0.206633896839647,0.268738959519067,0.233756273585753
"347",0.274556648789102,0.194353250317624,0.276863673089535,0.254226427803738
"348",0.286186156957335,0.186519708630179,0.308267196815747,0.21902693759674
"349",0.291128987842906,0.194994538235731,0.276662385361926,0.237214088559436
"350",0.284202396667377,0.187402326678883,0.271586388341498,0.256808888312243
"351",0.291206725966481,0.187189533605877,0.269233487473571,0.25237025295407
"352",0.292591732486239,0.212788480576249,0.235250149820732,0.25936963711678
"353",0.30716802598777,0.197254580967581,0.27612232770724,0.219455065337408
"354",0.300468498976482,0.170916151881449,0.283643510076431,0.244971839065638
"355",0.290412172807988,0.191084668340244,0.240379717718316,0.278123441133452
"356",0.274326967353129,0.206815394095622,0.267189135927748,0.251668502623501
"357",0.269505955890336,0.213791437839508,0.290769916111531,0.225932690158625
"358",0.273621470162207,0.208070036612961,0.280421996318708,0.237886496906124
"359",0.271108282586238,0.227638668747849,0.263948954521253,0.23730409414466
"360",0.291479700741399,0.176945321217723,0.282103912876608,0.24947106516427
"361",0.285854042710012,0.212214828965301,0.265021407001703,0.236909721322984
"362",0.265932459748049,0.192685059876579,0.299901443374053,0.241481037001319
"363",0.282361047843116,0.174958337449366,0.302314768108232,0.240365846599286
"364",0.308938980044837,0.196110079657182,0.277171865544049,0.217779074753931
"365",0.313600821335441,0.194984243598084,0.262649640562025,0.228765294504449
"366",0.281815397092433,0.202540234073892,0.253020975586288,0.262623393247387
"367",0.264573140213178,0.158638275895916,0.366071180606703,0.210717403284203
"368",0.274044654334509,0.195262496129045,0.270815082837062,0.259877766699383
"369",0.306677207624403,0.190830035932936,0.252300424682738,0.250192331759923
"370",0.294065369307691,0.205108823855829,0.256402676119601,0.24442313071688
"371",0.230565593870876,0.16321960015809,0.24183236621261,0.364382439758424
"372",0.275416017521096,0.19230150627469,0.299738475798072,0.232544000406142
"373",0.263799681555903,0.234996616781395,0.299283461099395,0.201920240563307
"374",0.307238628298754,0.191874192249787,0.269336214262607,0.231550965188852
"375",0.283829413437877,0.177166210809051,0.309373432283223,0.229630943469849
"376",0.294896435581565,0.194994665460099,0.247843128615447,0.262265770342889
"377",0.302078408075566,0.206514049011629,0.261842608266755,0.229564934646049
"378",0.297034534174753,0.194669631257855,0.267593550974891,0.240702283592501
"379",0.303401024539419,0.173739855246684,0.255088971650203,0.267770148563694
"380",0.292802878734797,0.180730181125003,0.289706500723495,0.236760439416704
"381",0.298350208115639,0.195982931233537,0.279929133789408,0.225737726861417
"382",0.284406520612763,0.183261121939625,0.300712397885692,0.23161995956192
"383",0.282300050508687,0.202482698264534,0.245921566609689,0.26929568461709
"384",0.279411804865894,0.182460752731212,0.285583403678433,0.252544038724461
"385",0.252599314452413,0.156042550168164,0.293807094522624,0.297551040856799
"386",0.283398624249083,0.173520992132803,0.309940230960262,0.233140152657852
"387",0.267756475359996,0.261928620467318,0.265357348024609,0.204957556148077
"388",0.307660589715509,0.191685982208688,0.268360183293965,0.232293244781838
"389",0.264450441495497,0.246500142309399,0.276802018155822,0.212247398039282
"390",0.270390291828704,0.196647775586918,0.299098832616782,0.233863099967596
"391",0.231325668497954,0.144176437200154,0.206240148899153,0.418257745402739
"392",0.273986493435419,0.179037850840875,0.264783922240726,0.28219173348298
"393",0.277060567622889,0.189034985020533,0.297770571766169,0.236133875590409
"394",0.303096553622373,0.21070428662434,0.237534962910622,0.248664196842665
"395",0.246704038053269,0.310259081070211,0.222823937283769,0.220212943592751
"396",0.303587903934253,0.1915213413295,0.227599621645103,0.277291133091144
"397",0.244193696938007,0.229673352636273,0.277494866139272,0.248638084286448
"398",0.310424846229205,0.192955750461093,0.267376161786015,0.229243241523687
"399",0.302875079644123,0.18915561498223,0.270707539537069,0.237261765836578
